fid,left,top,right,bottom,terrainEle,terrainSlo,terrainAsp,surfaceEle,surfaceSlo,surfaceAsp,isOnsite,isZoned,zoneName,isForest,landCoverI,waterType,roadType,isRoad,isHedge,terSurfDif,hasSurfFea,isWater
80267,502150.4392,132696.4615,502152.7486,132694.4615,23.38175631,0.48743429,96.44545746,23.37150002,0.93769158,100.2228878,true,false,,false,4,,,false,false,-0.01,false,false
80268,502150.4392,132694.4615,502152.7486,132692.4615,23.37925625,0.65654178,93.01903152,23.3915,0.81492345,139.4829454,true,false,,false,4,,,false,false,0.012,false,false
80269,502150.4392,132692.4615,502152.7486,132690.4615,23.38425589,1.01136537,66.34101009,23.37900019,1.11020794,58.34558535,true,false,,false,4,,,false,false,-0.005,false,false
80270,502150.4392,132690.4615,502152.7486,132688.4615,23.4092555,0.9492694,45.55231309,23.47900009,6.71159273,245.9445057,true,false,,false,4,,,false,false,0.07,false,false
80618,502152.1712,132827.4615,502154.4806,132825.4615,23.71063868,1.6884975,223.940033,23.71733411,1.39382815,223.5773672,false,false,,false,4,,,false,false,0.007,false,false
80619,502152.1712,132825.4615,502154.4806,132823.4615,23.66397158,2.29561841,237.7158864,23.65066655,2.81000098,235.0460561,false,false,,false,4,,,false,false,-0.013,false,false
80620,502152.1712,132823.4615,502154.4806,132821.4615,23.62063853,2.49408428,256.9598592,23.63733355,2.84112676,268.4754842,false,false,,false,4,,,false,false,0.017,false,false
80621,502152.1712,132821.4615,502154.4806,132819.4615,23.63063876,2.06254049,265.5864512,23.63399951,2.22018381,265.8942108,false,false,,false,4,,,false,false,0.003,false,false
80622,502152.1712,132819.4615,502154.4806,132817.4615,23.6106383,1.56901288,260.1849518,23.60066668,1.56716136,251.5131073,false,false,,false,4,,,false,false,-0.01,false,false
80623,502152.1712,132817.4615,502154.4806,132815.4615,23.6106383,1.05934024,263.9164785,23.62400055,1.06107106,273.7694753,false,false,,false,4,,,false,false,0.013,false,false
